region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,latitude,longitude
prescott,41250,2019,toyota,4runner sr5,like new,6 cylinders,gas,13659,clean,automatic,4wd,mid-size,SUV,grey,az,34.543326,-112.455744
prescott,22995,2020,nissan,altima,like new,4 cylinders,gas,5303,clean,automatic,fwd,compact,sedan,grey,az,34.586025,-112.318347
prescott,22998,2020,nissan,altima,like new,4 cylinders,gas,4770,clean,automatic,fwd,mid-size,sedan,black,az,34.586025,-112.318347
prescott,24513,2020,hyundai,kona,like new,4 cylinders,gas,6513,clean,automatic,4wd,sub-compact,SUV,white,az,34.586025,-112.318347
prescott,29993,2020,hyundai,santa fe,like new,4 cylinders,gas,18874,clean,automatic,4wd,mid-size,SUV,white,az,34.586025,-112.318347
prescott,30883,2020,chevrolet,colorado,like new,6 cylinders,gas,18899,clean,automatic,rwd,mid-size,truck,grey,az,34.586025,-112.318347
prescott,21598,2020,chevrolet,equinox,excellent,4 cylinders,gas,33423,clean,automatic,4wd,mid-size,SUV,black,az,34.586025,-112.318347
prescott,24862,2019,dodge,charger sxt,like new,6 cylinders,gas,36559,clean,automatic,rwd,full-size,sedan,black,az,34.586025,-112.318347
prescott,25648,2019,dodge,charger sxt plus,like new,6 cylinders,gas,32159,clean,automatic,rwd,full-size,sedan,blue,az,34.586025,-112.318347
prescott,32129,2020,gmc,acadia,like new,6 cylinders,gas,42905,clean,automatic,fwd,mid-size,SUV,white,az,34.586025,-112.318347
prescott,18760,2020,dodge,grand caravan,like new,6 cylinders,gas,31607,clean,automatic,fwd,mid-size,mini-van,silver,az,34.586025,-112.318347
prescott,21598,2020,chevrolet,equinox,like new,4 cylinders,gas,33423,clean,automatic,4wd,compact,SUV,black,az,34.586025,-112.318347
prescott,23999,2020,gmc,terrain slt,like new,4 cylinders,gas,35682,clean,automatic,4wd,compact,SUV,white,az,34.586025,-112.318347
prescott,34500,2019,buick,enclave leather,excellent,6 cylinders,gas,27500,clean,automatic,fwd,full-size,SUV,grey,az,34.7055,-112.0091
prescott,29995,2019,dodge,charger,like new,6 cylinders,gas,39577,clean,automatic,rwd,full-size,sedan,red,az,34.586025,-112.318347
prescott,42445,2020,chevrolet,tahoe,like new,8 cylinders,gas,42385,clean,automatic,4wd,full-size,SUV,black,az,34.586025,-112.318347
show low,36950,2019,toyota,rav4 hybrid limited,like new,4 cylinders,hybrid,11500,lien,automatic,4wd,compact,SUV,white,az,34.1662,-109.9869
show low,34999,2020,toyota,tacoma access cab trd,like new,6 cylinders,gas,11006,clean,automatic,4wd,mid-size,pickup,silver,az,34.2998,-110
show low,29751,2019,toyota,rav4 adventure awd,good,4 cylinders,gas,45824,clean,automatic,4wd,mid-size,SUV,red,az,34.2998,-110
show low,24255,2019,infiniti,qx60 pure,good,6 cylinders,gas,41628,clean,automatic,fwd,full-size,SUV,blue,az,34.2998,-110
show low,19000,2020,toyota,corolla le 4dr sedan,good,4 cylinders,gas,26417,clean,automatic,fwd,mid-size,sedan,red,az,34.2998,-110
show low,26971,2021,toyota,camry se awd,like new,4 cylinders,gas,3047,clean,automatic,4wd,mid-size,sedan,red,az,34.2998,-110
tucson,20995,2019,chevrolet,equinox,excellent,4 cylinders,gas,29000,clean,automatic,fwd,mid-size,SUV,brown,az,32.25,-110.8869
tucson,25500,2019,chevrolet,silverado 1500,like new,8 cylinders,gas,43500,rebuilt,automatic,fwd,full-size,truck,silver,az,32.2691,-110.9845
tucson,26995,2019,ford,transit,good,6 cylinders,gas,30703,clean,automatic,rwd,full-size,van,white,az,33.623671,-112.010708
tucson,24500,2019,honda,civic,like new,4 cylinders,gas,16000,clean,automatic,fwd,full-size,sedan,blue,az,32.289863,-109.8835
tucson,47000,2019,bmw,x3 m40i,like new,6 cylinders,gas,12474,clean,automatic,4wd,full-size,SUV,white,az,32.2474,-110.9491
tucson,19995,2019,nissan,sentra,excellent,4 cylinders,gas,21000,clean,automatic,fwd,mid-size,sedan,white,az,32.25,-110.8869
tucson,17999,2020,chevrolet,equinox,excellent,4 cylinders,gas,61300,clean,automatic,fwd,mid-size,SUV,silver,az,32.3472,-111.0419
tucson,29500,2019,kia,sorento,like new,6 cylinders,gas,22500,clean,automatic,fwd,full-size,SUV,white,az,32.2474,-110.9491
tucson,7500,2019,chevrolet,spark 1lt,excellent,4 cylinders,gas,36344,salvage,automatic,fwd,compact,hatchback,blue,az,32.2127,-110.8829
tucson,34285,2019,toyota,tacoma,excellent,6 cylinders,gas,29820,clean,automatic,4wd,mid-size,pickup,black,az,32.140887,-110.865345
yuma,48500,2019,ram,1500 4x4,like new,8 cylinders,gas,15400,clean,automatic,4wd,full-size,truck,red,az,32.5634,-114.7127
fayetteville,29795,2019,ram,1500 classic,good,8 cylinders,gas,64440,clean,automatic,4wd,full-size,truck,white,ar,36.3358,-94.2104
fayetteville,58500,2019,ford,expedition max limited 4x4,like new,6 cylinders,gas,21980,lien,automatic,4wd,full-size,SUV,black,ar,36.321184,-93.983395
fayetteville,20500,2019,mazda,3,like new,4 cylinders,gas,12000,clean,automatic,4wd,mid-size,hatchback,blue,ar,36.3577,-94.2224
fayetteville,29850,2019,chrysler,pacifica,good,6 cylinders,gas,67004,clean,automatic,fwd,full-size,van,black,ar,36.644835,-93.218011
fort smith,0,2019,gmc,sierra 2500hd,excellent,8 cylinders,diesel,46515,clean,automatic,4wd,full-size,truck,white,ar,34.90067,-95.75197
fort smith,0,2019,ford,expedition,excellent,6 cylinders,gas,29419,clean,automatic,4wd,full-size,SUV,red,ar,34.90067,-95.75197
fort smith,0,2019,ram,1500 classic,excellent,6 cylinders,gas,26102,clean,automatic,4wd,mid-size,truck,white,ar,34.90067,-95.75197
fort smith,0,2019,ford,f-250sd,excellent,8 cylinders,diesel,20999,clean,automatic,4wd,full-size,truck,white,ar,34.90067,-95.75197
fort smith,0,2019,chevrolet,silverado 1500,excellent,8 cylinders,gas,51487,clean,automatic,4wd,mid-size,truck,white,ar,34.90067,-95.75197
fort smith,87700,2020,ford,f250 king ranch,like new,8 cylinders,diesel,12900,clean,automatic,4wd,full-size,truck,white,ar,34.1566,-97.1792
fort smith,0,2019,kia,sorento,excellent,4 cylinders,gas,18477,clean,automatic,fwd,full-size,SUV,black,ar,34.90067,-95.75197
fort smith,0,2020,gmc,terrain,excellent,4 cylinders,gas,5800,clean,automatic,fwd,mid-size,SUV,white,ar,34.90067,-95.75197
fort smith,0,2019,chevrolet,camaro,excellent,8 cylinders,gas,44722,clean,automatic,rwd,compact,coupe,red,ar,34.90067,-95.75197
fort smith,0,2019,gmc,sierra 1500,excellent,8 cylinders,gas,49152,clean,automatic,4wd,mid-size,truck,black,ar,34.90067,-95.75197
fort smith,0,2020,chevrolet,silverado 1500,excellent,8 cylinders,gas,11283,clean,automatic,4wd,mid-size,truck,silver,ar,34.90067,-95.75197
fort smith,0,2019,ram,1500 classic,excellent,8 cylinders,gas,20811,clean,automatic,rwd,mid-size,truck,white,ar,34.90067,-95.75197
fort smith,0,2019,gmc,sierra 3500hd,excellent,8 cylinders,diesel,58982,clean,automatic,4wd,full-size,truck,black,ar,34.90067,-95.75197
fort smith,0,2020,ford,f-150,excellent,8 cylinders,gas,36416,clean,automatic,4wd,mid-size,truck,grey,ar,34.90067,-95.75197
fort smith,20265,2020,volkswagen,passat,new,4 cylinders,gas,13200,clean,automatic,fwd,full-size,sedan,white,ar,35.413,-94.385
fort smith,0,2019,chevrolet,silverado 1500,excellent,8 cylinders,gas,29744,clean,automatic,4wd,mid-size,truck,white,ar,34.90067,-95.75197
fort smith,0,2019,chevrolet,silverado 1500,excellent,8 cylinders,gas,51487,clean,automatic,4wd,mid-size,truck,white,ar,34.90067,-95.75197
fort smith,68988,2019,chevrolet,silverado 2500hd,like new,8 cylinders,diesel,40000,clean,automatic,4wd,full-size,truck,black,ar,35.2204,-97.4577
fort smith,0,2019,gmc,sierra 1500,excellent,8 cylinders,gas,49152,clean,automatic,4wd,mid-size,truck,black,ar,34.90067,-95.75197
fort smith,0,2019,chevrolet,camaro,excellent,8 cylinders,gas,44722,clean,automatic,rwd,compact,coupe,red,ar,34.90067,-95.75197
jonesboro,26900,2021,chevrolet,colorado crew cab,like new,4 cylinders,gas,7500,clean,automatic,rwd,mid-size,pickup,white,ar,36.409178,-90.025234
little rock,27250,2019,ford,mustang ecoboost premium,like new,4 cylinders,gas,35000,clean,automatic,rwd,mid-size,coupe,silver,ar,34.1566,-97.1792
little rock,28250,2019,ram,2500,excellent,8 cylinders,gas,22315,rebuilt,automatic,4wd,full-size,pickup,red,ar,34.525005,-92.166188
little rock,54000,2020,ram,1500,excellent,8 cylinders,gas,16050,clean,automatic,4wd,full-size,pickup,black,ar,34.8491,-92.4059
little rock,37995,2020,toyota,tacoma 2wd,good,6 cylinders,gas,13524,clean,automatic,rwd,full-size,truck,grey,ar,34.653081,-93.056446
little rock,26900,2019,ford,mustang ecoboost premium,like new,4 cylinders,gas,35000,clean,automatic,rwd,mid-size,coupe,silver,ar,34.1566,-97.1792
little rock,37900,2020,chevrolet,silverado 1500,like new,8 cylinders,gas,5622,clean,automatic,rwd,full-size,truck,white,ar,36.4641,-86.65828
little rock,29900,2019,ford,f-150,like new,8 cylinders,gas,23004,clean,automatic,rwd,full-size,truck,white,ar,36.4641,-86.65828
little rock,32900,2019,ford,transit,like new,6 cylinders,gas,6735,clean,automatic,rwd,full-size,van,white,ar,36.4641,-86.65828
little rock,31900,2019,ford,transit,like new,6 cylinders,gas,29497,clean,automatic,rwd,mid-size,van,white,ar,36.4641,-86.65828
little rock,33900,2019,gmc,savana,like new,8 cylinders,gas,24585,clean,automatic,rwd,full-size,van,white,ar,36.4641,-86.65828
little rock,87700,2020,ford,f250 king ranch,like new,8 cylinders,diesel,12900,clean,automatic,4wd,full-size,truck,white,ar,34.1566,-97.1792
little rock,20888,2019,chevrolet,equinox 2lt,like new,4 cylinders,gas,35000,clean,automatic,fwd,full-size,SUV,black,ar,34.1566,-97.1792
little rock,20888,2019,chevrolet,equinox 2lt,like new,4 cylinders,gas,35000,clean,automatic,fwd,full-size,SUV,black,ar,34.1566,-97.1792
little rock,46911,2019,ram,1500 laramie 4x4,like new,8 cylinders,gas,20300,clean,automatic,4wd,full-size,truck,blue,ar,34.1566,-97.1792
little rock,33700,2019,ram,1500,like new,8 cylinders,gas,68300,clean,automatic,rwd,full-size,truck,black,ar,34.1566,-97.1792
little rock,32888,2019,ram,1500,like new,8 cylinders,gas,68300,clean,automatic,rwd,full-size,truck,black,ar,34.1566,-97.1792
little rock,25900,2019,nissan,frontier sv crew cab,like new,6 cylinders,gas,8400,clean,automatic,rwd,mid-size,truck,grey,ar,34.1566,-97.1792
little rock,28250,2019,ram,2500,excellent,8 cylinders,gas,22315,rebuilt,automatic,4wd,full-size,pickup,red,ar,34.525005,-92.166188
little rock,29600,2019,gmc,savana,like new,8 cylinders,gas,30052,clean,automatic,rwd,full-size,van,white,ar,36.4641,-86.65828
little rock,37900,2020,chevrolet,silverado 1500,like new,8 cylinders,gas,5622,clean,automatic,rwd,full-size,truck,white,ar,36.4641,-86.65828
little rock,34800,2019,ford,transit,excellent,6 cylinders,gas,31020,clean,automatic,rwd,full-size,van,white,ar,36.4641,-86.65828
little rock,31900,2019,ford,transit 250,excellent,6 cylinders,gas,29497,clean,automatic,rwd,full-size,van,white,ar,36.4641,-86.65828
little rock,38300,2020,ford,transit,like new,6 cylinders,gas,7540,clean,automatic,rwd,full-size,van,white,ar,36.4641,-86.65828
little rock,36700,2019,ford,transit 250,excellent,6 cylinders,gas,14985,clean,automatic,rwd,full-size,van,white,ar,36.4641,-86.65828
little rock,25900,2019,nissan,frontier sv crew cab,like new,6 cylinders,gas,8400,clean,automatic,rwd,mid-size,truck,grey,ar,34.1566,-97.1792
little rock,32888,2019,ram,1500,like new,8 cylinders,gas,68300,clean,automatic,rwd,full-size,truck,black,ar,34.1566,-97.1792
little rock,55900,2021,dodge,charger r/t scat pack,like new,8 cylinders,gas,2100,clean,automatic,rwd,full-size,sedan,white,ar,34.1566,-97.1792
little rock,32888,2019,ram,1500,like new,8 cylinders,gas,68300,clean,automatic,rwd,full-size,truck,black,ar,34.1566,-97.1792
little rock,25900,2019,nissan,frontier sv crew cab,like new,6 cylinders,gas,8400,clean,automatic,rwd,mid-size,truck,grey,ar,34.1566,-97.1792
little rock,20700,2019,gmc,terrain sle,like new,4 cylinders,gas,36840,clean,automatic,fwd,full-size,SUV,white,ar,34.1566,-97.1792
texarkana,87700,2020,ford,f250 king ranch,like new,8 cylinders,diesel,12900,clean,automatic,4wd,full-size,truck,white,ar,34.1566,-97.1792
bakersfield,0,2019,jeep,wrangler unlimited rubicon,excellent,4 cylinders,gas,20827,clean,automatic,4wd,full-size,offroad,grey,ca,36.32725,-119.276729
bakersfield,54900,2019,ram,3500 4x4,good,6 cylinders,diesel,38780,clean,automatic,4wd,full-size,truck,grey,ca,37.3476,-121.887
bakersfield,22900,2020,gmc,terrain,like new,4 cylinders,gas,5000,salvage,automatic,fwd,full-size,SUV,grey,ca,35.3866,-119.0171
bakersfield,13900,2020,honda,fit ex hatcback,like new,4 cylinders,gas,950,salvage,automatic,fwd,compact,hatchback,blue,ca,33.907574,-118.32756
bakersfield,35995,2019,ford,ranger xlt,like new,4 cylinders,gas,1279,clean,automatic,4wd,mid-size,truck,grey,ca,36.297452,-119.141647
bakersfield,51900,2020,ram,2500 diesel,good,6 cylinders,diesel,29625,clean,automatic,4wd,full-size,truck,white,ca,37.3476,-121.887
bakersfield,75000,2020,gmc,yukon,like new,6 cylinders,diesel,15100,clean,automatic,4wd,full-size,truck,custom,ca,34.8286,-120.4268
bakersfield,14700,2019,honda,civic,like new,4 cylinders,gas,11000,salvage,automatic,fwd,mid-size,sedan,blue,ca,35.3866,-119.0171
bakersfield,17899,2019,nissan,frontier sv,excellent,6 cylinders,gas,12000,salvage,automatic,rwd,mid-size,pickup,white,ca,35.3396,-119.0218
chico,37995,2019,ford,mustang gt,excellent,8 cylinders,gas,9100,clean,manual,rwd,mid-size,coupe,black,ca,39.746121,-121.892109
chico,19995,2020,buick,"encore essence, awd",like new,4 cylinders,gas,13500,clean,automatic,4wd,mid-size,SUV,white,ca,39.746292,-121.891723
chico,32995,2020,mercedes-benz,gla,excellent,4 cylinders,gas,14061,clean,automatic,4wd,full-size,SUV,white,ca,38.611926,-121.423565
chico,54900,2019,ram,3500 4x4,good,6 cylinders,diesel,38780,clean,automatic,4wd,full-size,truck,grey,ca,37.3476,-121.887
chico,26500,2019,kia,cadenza premium sedan 4d,like new,6 cylinders,gas,1400,clean,automatic,rwd,full-size,sedan,black,ca,39.864,-121.87
chico,51900,2020,ram,2500 diesel,good,6 cylinders,diesel,29625,clean,automatic,4wd,full-size,truck,white,ca,37.3476,-121.887
chico,49995,2020,toyota,tacoma trd pro,like new,6 cylinders,gas,12978,clean,automatic,4wd,full-size,truck,black,ca,35.246801,-120.667596
fresno / madera,47500,2019,ram,1500,like new,8 cylinders,gas,37850,clean,automatic,rwd,full-size,pickup,black,ca,36.8149,-119.7106
fresno / madera,52999,2020,jeep,gladiator sport s,like new,6 cylinders,gas,21637,clean,automatic,4wd,mid-size,offroad,red,ca,36.62867,-119.680793
fresno / madera,39970,2019,ram,1500,excellent,8 cylinders,gas,42921,clean,automatic,rwd,full-size,pickup,grey,ca,36.828936,-119.790781
fresno / madera,54995,2019,jeep,wrangler unlimited,excellent,6 cylinders,gas,8000,clean,manual,4wd,mid-size,SUV,grey,ca,36.89681,-119.793828
fresno / madera,72000,2019,ram,2500,like new,6 cylinders,diesel,69000,clean,automatic,4wd,full-size,truck,white,ca,36.915606,-119.579153
fresno / madera,19900,2020,nissan,rogue sv 2.5l awd,like new,4 cylinders,gas,4100,clean,automatic,4wd,mid-size,SUV,grey,ca,36.9233,-119.58
fresno / madera,55680,2020,gmc,sierra 1500,like new,4 cylinders,gas,5693,clean,automatic,rwd,full-size,pickup,grey,ca,36.6207,-119.7308
fresno / madera,46567,2020,acura,mdx,like new,6 cylinders,gas,18280,clean,automatic,4wd,full-size,SUV,white,ca,36.6207,-119.7308
fresno / madera,29469,2019,toyota,camry,like new,4 cylinders,gas,33632,clean,automatic,fwd,compact,sedan,white,ca,36.7918,-119.8801
fresno / madera,35963,2019,toyota,rav4,like new,4 cylinders,hybrid,23219,clean,automatic,4wd,full-size,SUV,silver,ca,36.6207,-119.7308
fresno / madera,43430,2020,honda,pilot elite,like new,6 cylinders,gas,10751,clean,automatic,4wd,full-size,SUV,white,ca,36.6207,-119.7308
fresno / madera,54900,2019,ram,3500,good,6 cylinders,diesel,38780,clean,automatic,4wd,full-size,truck,grey,ca,37.3476,-121.887
fresno / madera,19500,2019,nissan,rogue sv,excellent,4 cylinders,gas,24000,clean,automatic,4wd,full-size,SUV,silver,ca,36.8878,-119.7589
fresno / madera,44900,2019,ford,f550 super duty,good,8 cylinders,diesel,114332,clean,automatic,rwd,full-size,truck,white,ca,37.3476,-121.887
fresno / madera,44900,2019,ford,f550 super duty,good,8 cylinders,diesel,114332,clean,automatic,rwd,full-size,truck,white,ca,37.3476,-121.887
fresno / madera,22750,2020,nissan,rogue,excellent,4 cylinders,gas,29601,clean,automatic,fwd,mid-size,SUV,white,ca,37.797015,-121.228721
fresno / madera,16499,2019,nissan,sentra,excellent,4 cylinders,gas,31796,clean,automatic,fwd,mid-size,sedan,black,ca,37.797015,-121.228721
gold country,23000,2019,chrysler,300 limited,like new,6 cylinders,gas,25000,clean,automatic,rwd,full-size,sedan,grey,ca,38.071,-120.5722
hanford-corcoran,0,2019,jeep,wrangler unlimited rubicon,excellent,4 cylinders,gas,20827,clean,automatic,4wd,full-size,offroad,grey,ca,36.32725,-119.276729
humboldt county,0,2020,chevrolet,equinox lt,like new,4 cylinders,gas,134,clean,automatic,fwd,mid-size,SUV,black,ca,40.597914,-124.150883
humboldt county,82999,2020,ford,f250 super duty,like new,8 cylinders,diesel,4000,clean,automatic,4wd,full-size,truck,blue,ca,42.287,-122.928
humboldt county,0,2020,nissan,rogue sl,like new,4 cylinders,gas,2826,clean,automatic,fwd,mid-size,SUV,blue,ca,40.597914,-124.150883
humboldt county,0,2020,kia,niro lx hybrid,like new,4 cylinders,hybrid,1247,clean,automatic,fwd,mid-size,wagon,white,ca,40.799858,-124.175398
humboldt county,0,2020,ram,1500 slt crewcab 4x4,like new,8 cylinders,gas,3591,clean,automatic,4wd,full-size,truck,white,ca,40.799825,-124.17542
humboldt county,0,2020,kia,sportage lx,like new,4 cylinders,gas,7413,clean,automatic,fwd,mid-size,SUV,white,ca,40.597914,-124.150883
humboldt county,22995,2019,nissan,altima 2.5 sl,like new,4 cylinders,gas,38887,clean,automatic,fwd,mid-size,sedan,grey,ca,40.950426,-124.100962
humboldt county,39995,2020,honda,passport elite awd,like new,6 cylinders,gas,2644,clean,automatic,4wd,mid-size,SUV,white,ca,40.950426,-124.100962
humboldt county,0,2020,nissan,murano sv,like new,6 cylinders,gas,372,clean,automatic,fwd,mid-size,SUV,red,ca,40.597914,-124.150883
humboldt county,20000,2020,volkswagen,passat 2.0t,new,4 cylinders,gas,11160,lien,automatic,fwd,mid-size,sedan,blue,ca,40.778493,-124.183617
humboldt county,0,2020,kia,sorento lx,like new,4 cylinders,gas,2097,clean,automatic,fwd,mid-size,SUV,blue,ca,40.597914,-124.150883
humboldt county,0,2019,toyota,prius prime plus,like new,4 cylinders,gas,14136,clean,automatic,fwd,mid-size,hatchback,white,ca,40.799809,-124.175398
humboldt county,0,2020,hyundai,santa fe sel awd,like new,4 cylinders,gas,18648,clean,automatic,4wd,mid-size,SUV,grey,ca,40.799809,-124.175463
humboldt county,0,2019,honda,pilot ex-l awd,like new,6 cylinders,gas,23375,clean,automatic,4wd,mid-size,SUV,white,ca,40.799825,-124.175377
humboldt county,0,2019,infiniti,q50 3.0t sport,like new,6 cylinders,gas,14161,clean,automatic,rwd,mid-size,sedan,blue,ca,40.799825,-124.175377
humboldt county,0,2019,ram,1500 laramie crewcab 4x4,like new,8 cylinders,gas,17284,clean,automatic,4wd,full-size,pickup,silver,ca,40.799841,-124.175377
humboldt county,0,2020,ram,1500 classic slt crewcab 4x4,like new,8 cylinders,gas,3815,clean,automatic,4wd,full-size,pickup,silver,ca,40.799923,-124.175441
humboldt county,0,2020,ford,ecosport titanium 4wd,like new,4 cylinders,gas,7966,clean,automatic,4wd,compact,SUV,silver,ca,40.799841,-124.175377
humboldt county,0,2019,honda,civic si sedan,like new,4 cylinders,gas,2937,clean,manual,fwd,mid-size,sedan,grey,ca,40.799874,-124.175377
humboldt county,0,2020,kia,niro lx hybrid,like new,4 cylinders,hybrid,3425,clean,automatic,fwd,mid-size,wagon,blue,ca,40.799841,-124.17542
humboldt county,0,2020,kia,niro lx hybrid,like new,4 cylinders,hybrid,1247,clean,automatic,fwd,mid-size,wagon,white,ca,40.799858,-124.175398
humboldt county,0,2020,ram,1500 slt crewcab 4x4,like new,8 cylinders,gas,3591,clean,automatic,4wd,full-size,truck,white,ca,40.799825,-124.17542
